"t","timedate","Ph","YTi","VAHU","TAHU","Ta","Ps","Vw","YTi_FF"
7123,2023-08-19 11:00:00,0.0179443359375,22.8974990844727,0,24.25,20.7,518,0,22.227499961853
7124,2023-08-19 11:10:00,0.0120849609375,22.7999992370605,0,24.25,21.3,744,0,22.2275009155273
7125,2023-08-19 11:20:00,0.156005859375,22.8575000762939,0,24.25,21.4,504,0,22.3000001907349
7126,2023-08-19 11:30:00,0.6361083984375,22.9274997711182,0,24.25,21.6,205,0,22.2224998474121
7127,2023-08-19 11:40:00,0.5335693359375,22.9425001144409,0,24.25,21.4,392,0,22.2424993515015
7128,2023-08-19 11:50:00,0.5584716796875,23,0,24.25,21.6,561,0,22.3549995422363
7129,2023-08-19 12:00:00,1.1337890625,23.0024995803833,0,24.25,22,783,0,22.4700002670288
7130,2023-08-19 12:10:00,0.6181640625,23.0200004577637,0,24.25,22.3,619,0,22.3800001144409
7131,2023-08-19 12:20:00,0.1739501953125,23.1225004196167,0,24.25,22.3,344,0,22.3899993896484
7132,2023-08-19 12:30:00,0.0120849609375,23.1675004959106,0,24.25,22.3,775,0,22.4324998855591
7133,2023-08-19 12:40:00,0.0238037109375,23.210000038147,0,24.25,22.6,808,0,22.5974998474121
7134,2023-08-19 12:50:00,0.0120849609375,23.1199998855591,0,24.25,22.8,904,0,22.5924997329712
7135,2023-08-19 13:00:00,0.0179443359375,23.1599998474121,0,24.25,22.5,609,0,22.4825000762939
7136,2023-08-19 13:10:00,0.0179443359375,23.2174997329712,0,24.25,22.4,427,0,22.5150003433228
7137,2023-08-19 13:20:00,0.0179443359375,23.2550001144409,0,24.25,22.3,366,0,22.4574995040894
7138,2023-08-19 13:30:00,0.0179443359375,23.2174997329712,0,24.25,22.2,349,0,22.5274991989136
7139,2023-08-19 13:40:00,0.0179443359375,23.2125005722046,0,24.25,22.7,259,0,22.5675001144409
7140,2023-08-19 13:50:00,0.0120849609375,23.3025007247925,0,24.25,23.2,834,0,22.6600008010864
7141,2023-08-19 14:00:00,0.024169921875,23.3325004577637,0,24.25,23.4,840,0,22.5150003433228
7142,2023-08-19 14:10:00,0.0120849609375,23.4299993515015,0,24.25,23.6,772,0,22.8299999237061
7143,2023-08-19 14:20:00,0.0179443359375,23.397500038147,0,24.25,23.5,772,0,22.7650003433228
7144,2023-08-19 14:30:00,0.0120849609375,23.5900001525879,0,24.25,24,742,0,22.6824998855591
7145,2023-08-19 14:40:00,0.0238037109375,23.5874996185303,0,24.25,23.8,749,0,22.6424999237061
7146,2023-08-19 14:50:00,0.0179443359375,23.6899995803833,0,24.25,23.6,723,0,22.6949996948242
7147,2023-08-19 15:00:00,0.0179443359375,23.7400007247925,0,24.25,24.1,708,0,22.8024997711182
7148,2023-08-19 15:10:00,0.0120849609375,23.8500003814697,0,24.25,24.2,672,0,22.7250003814697
7149,2023-08-19 15:20:00,0.024169921875,23.9174995422363,0,24.25,24.2,672,0,22.7775001525879
7150,2023-08-19 15:30:00,0.0179443359375,24,0,24.25,24.4,658,0,22.8649997711182
7151,2023-08-19 15:40:00,0.018310546875,24.0649995803833,0,24.25,24.3,151,0,22.8225002288818
7152,2023-08-19 15:50:00,0.01171875,24.1850004196167,0,24.25,24.6,642,0,22.960000038147
7153,2023-08-19 16:00:00,0.018310546875,24.2425003051758,0,24.25,24.2,640,0,22.8724994659424
7154,2023-08-19 16:10:00,0.01171875,24.2550001144409,0,24.3100004196167,24.5,630,0,22.9875001907349
7155,2023-08-19 16:20:00,0.0238037109375,24.335000038147,0,24.3700008392334,24.2,589,0,23.0675001144409
7156,2023-08-19 16:30:00,0.018310546875,24.4400005340576,0,24.3700008392334,24.3,584,0,23.0725002288818
7157,2023-08-19 16:40:00,0.0179443359375,24.4125003814697,0,24.3700008392334,24.7,547,0,23.1899995803833
7158,2023-08-19 16:50:00,0.01171875,24.3925008773804,0,24.3700008392334,24.7,531,0,23.1824998855591
7159,2023-08-19 17:00:00,0.024169921875,24.4425001144409,0,24.3700008392334,24.8,478,0,23.2224998474121
7160,2023-08-19 17:10:00,0.01171875,24.4799995422363,0,24.3700008392334,24.5,466,0,23.3474998474121
7161,2023-08-19 17:20:00,0.018310546875,24.4625005722046,0,24.3700008392334,23.7,467,0,23.2550001144409
7162,2023-08-19 17:30:00,0.01171875,24.5074996948242,0,24.3700008392334,23.8,412,0,23.2550001144409
7163,2023-08-19 17:40:00,0.0179443359375,24.5049991607666,0,24.3700008392334,23.7,385,0,23.2649993896484
7164,2023-08-19 17:50:00,0.0120849609375,24.5625,0,24.3700008392334,23.8,395,0,23.352499961853
7165,2023-08-19 18:00:00,0.024169921875,24.5999994277954,0,24.3700008392334,24.2,221,0,23.4324998855591
7166,2023-08-19 18:10:00,0.0120849609375,24.5524997711182,0,24.3700008392334,23.4,300,0,23.4200000762939
7167,2023-08-19 18:20:00,0.0179443359375,24.6150007247925,0,24.3700008392334,23.3,269,0,23.3874998092651
7168,2023-08-19 18:30:00,0.0120849609375,24.5550003051758,0,24.3700008392334,23.3,243,0,23.5500001907349
7169,2023-08-19 18:40:00,0.0179443359375,24.5324993133545,0,24.3700008392334,23,124,0,23.3774995803833
7170,2023-08-19 18:50:00,0.0179443359375,24.5524997711182,0,24.3700008392334,22.5,90,1.6,23.3900003433228
7171,2023-08-19 19:00:00,0.024169921875,24.4849996566772,0,24.3700008392334,22.2,82,1,23.4299993515015
7172,2023-08-19 19:10:00,0.01171875,24.4974994659424,0,24.3700008392334,22.3,73,0,23.2875003814697
7173,2023-08-19 19:20:00,0.0179443359375,24.3025007247925,0,24.3700008392334,22,71,0,23.3249998092651
7174,2023-08-19 19:30:00,0.0120849609375,24.335000038147,0,24.3700008392334,21.8,65,0,23.2325000762939
7175,2023-08-19 19:40:00,0.0179443359375,24.2549991607666,0,24.3700008392334,21.3,41,0,23.3225002288818
7176,2023-08-19 19:50:00,0.0120849609375,24.1949996948242,0,24.3700008392334,21.1,27,0,23.1799993515015
7177,2023-08-19 20:00:00,0.0238037109375,24.1700000762939,0,24.3700008392334,21,14,0.4,23.2150001525879
7178,2023-08-19 20:10:00,0.0120849609375,24.1799993515015,0,24.3700008392334,20.6,9,3.1,23.0349998474121
7179,2023-08-19 20:20:00,0.0179443359375,24.1725006103516,0,24.3700008392334,20.6,5,2.3,23.0474996566772
7180,2023-08-19 20:30:00,0.0179443359375,24.0450000762939,0,24.3700008392334,20.3,3,0,23.0725002288818
7181,2023-08-19 20:40:00,0.0245361328125,24.0550003051758,0,24.3700008392334,20.1,2,0,22.875
7182,2023-08-19 20:50:00,0.01171875,23.9375,0,24.3700008392334,19.9,2,0.6,23.039999961853
7183,2023-08-19 21:00:00,0.0179443359375,23.9025001525879,0,24.3700008392334,19.6,2,2.4,23.1324996948242
7184,2023-08-19 21:10:00,0.0120849609375,23.8699998855591,0,24.3700008392334,19.5,2,2,23.2199993133545
7185,2023-08-19 21:20:00,0.030029296875,23.8175001144409,0,24.3700008392334,19.1,1,2.2,22.7775001525879
7186,2023-08-19 21:30:00,0.0120849609375,23.7800006866455,0,24.3700008392334,19.2,1,2.1,22.7550001144409
7187,2023-08-19 21:40:00,0.0179443359375,23.6975002288818,0,24.3700008392334,18.9,1,1.9,22.7250003814697
7188,2023-08-19 21:50:00,0.01171875,23.6725006103516,0,24.3700008392334,18.9,2,0,22.6525001525879
7189,2023-08-19 22:00:00,0.0245361328125,23.6075000762939,0,24.3700008392334,19,2,0,22.6875
7190,2023-08-19 22:10:00,0.0179443359375,23.5324993133545,0,24.3700008392334,18.5,2,0.8,22.6525001525879
7191,2023-08-19 22:20:00,0.0179443359375,23.5,0,24.3700008392334,18.5,1,2.1,22.6199998855591
7192,2023-08-19 22:30:00,0.0120849609375,23.5250005722046,0,24.3700008392334,18.3,2,2.1,22.6800003051758
7193,2023-08-19 22:40:00,0.0238037109375,23.5275001525879,0,24.3700008392334,18.2,1,2.3,22.727499961853
7194,2023-08-19 22:50:00,0.0120849609375,23.4350004196167,0,24.3700008392334,18.3,2,2.2,22.7049999237061
7195,2023-08-19 23:00:00,0.0179443359375,23.4050006866455,0,24.3700008392334,18.4,2,2,22.7550001144409
7196,2023-08-19 23:10:00,0.0120849609375,23.3425006866455,0,24.3700008392334,18.3,1,2,22.6925001144409
7197,2023-08-19 23:20:00,0.0179443359375,23.3700008392334,0,24.3700008392334,18.1,1,2.1,22.5874996185303
7198,2023-08-19 23:30:00,0.01171875,23.3074998855591,0,24.3700008392334,17.9,1,2.4,22.7174997329712
7199,2023-08-19 23:40:00,0.024169921875,23.3175001144409,0,24.3700008392334,18,2,2.8,22.5874996185303
7200,2023-08-19 23:50:00,0.01171875,23.3125,0,24.3700008392334,18,1,2,22.5450000762939
7201,2023-08-20 00:00:00,0.018310546875,23.25,0,24.3700008392334,18,2,0,22.6199998855591
7202,2023-08-20 00:10:00,0.01171875,23.2199993133545,0,24.3700008392334,17.9,1,0,22.4824991226196
7203,2023-08-20 00:20:00,0.024169921875,23.3175001144409,0,24.3700008392334,17.8,1,0,22.4849996566772
7204,2023-08-20 00:30:00,0.018310546875,23.3425006866455,0,24.3700008392334,17.6,1,0,22.4925003051758
7205,2023-08-20 00:40:00,0.01171875,23.4449996948242,0,24.3700008392334,17.6,1,0,22.4399995803833
7206,2023-08-20 00:50:00,0.0179443359375,23.3024997711182,0,24.3700008392334,17.6,1,0,22.4900007247925
7207,2023-08-20 01:00:00,0.024169921875,23.1975002288818,0,24.3700008392334,17.6,2,0,22.4750003814697
7208,2023-08-20 01:10:00,0.01171875,23.2174997329712,0,24.3700008392334,17.6,2,0,22.5275001525879
7209,2023-08-20 01:20:00,0.018310546875,23.2424993515015,0,24.3700008392334,17.4,2,0,22.477499961853
7210,2023-08-20 01:30:00,0.0179443359375,23.2525005340576,0,24.3700008392334,17.4,2,0,22.3850002288818
7211,2023-08-20 01:40:00,0.0179443359375,23.2199993133545,0,24.3700008392334,17.2,1,0,22.6199998855591
7212,2023-08-20 01:50:00,0.0120849609375,23.1350002288818,0,24.3700008392334,17.1,1,0,22.3450002670288
7213,2023-08-20 02:00:00,0.024169921875,23.125,0,24.3700008392334,17.1,1,1.1,22.3874998092651
7214,2023-08-20 02:10:00,0.0120849609375,23.1350002288818,0,24.3700008392334,17.1,1,2.6,22.4024991989136
7215,2023-08-20 02:20:00,0.0179443359375,23.1300001144409,0,24.3100004196167,17.1,1,2.6,22.6774997711182
7216,2023-08-20 02:30:00,0.0179443359375,23.1625003814697,0,24.25,17.1,2,3,22.5699996948242
7217,2023-08-20 02:40:00,0.0120849609375,23.0500001907349,0,24.25,17.2,1,2,22.4099998474121
7218,2023-08-20 02:50:00,0.0238037109375,23.0100002288818,0,24.25,17.2,2,2.7,22.5099992752075
7219,2023-08-20 03:00:00,0.0120849609375,23.0150003433228,0,24.25,17.1,2,2.4,22.375
7220,2023-08-20 03:10:00,0.0179443359375,22.9625005722046,0,24.25,17,2,2.2,22.414999961853
7221,2023-08-20 03:20:00,0.0179443359375,23.0200004577637,0,24.25,16.9,2,2.2,22.4574995040894
7222,2023-08-20 03:30:00,0.0120849609375,23.0124998092651,0,24.25,16.9,2,2.1,22.4524993896484
7223,2023-08-20 03:40:00,0.0179443359375,22.9624996185303,0,24.25,16.7,1,2.5,22.4375
7224,2023-08-20 03:50:00,0.0120849609375,22.9150009155273,0,24.25,16.8,1,2.2,22.3499994277954
7225,2023-08-20 04:00:00,0.0179443359375,22.9500007629395,0,24.25,16.8,1,2.5,22.4875001907349
7226,2023-08-20 04:10:00,0.017578125,22.9475002288818,0,24.25,16.5,2,2.4,22.2599992752075
7227,2023-08-20 04:20:00,0.018310546875,22.9150009155273,0,24.25,16.4,2,2.8,22.3650007247925
7228,2023-08-20 04:30:00,0.01171875,22.9850006103516,0,24.25,16.5,2,2.3,22.3325004577637
7229,2023-08-20 04:40:00,0.018310546875,22.8699998855591,0,24.25,16.3,1,2.8,22.4974994659424
7230,2023-08-20 04:50:00,0.01171875,22.9400005340576,0,24.25,16.2,2,3,22.2625007629395
7231,2023-08-20 05:00:00,0.0120849609375,22.7974996566772,0,24.25,16.2,1,3,22.4750003814697
7232,2023-08-20 05:10:00,0.024169921875,22.8874998092651,0,24.25,16.2,2,3.3,22.3399991989136
7233,2023-08-20 05:20:00,0.0120849609375,22.8675003051758,0,24.25,16.2,1,3.2,22.2825002670288
7234,2023-08-20 05:30:00,0.0179443359375,22.8675003051758,0,24.1850004196167,16.2,2,2.7,22.2599992752075
7235,2023-08-20 05:40:00,0.0120849609375,22.8125,0,24.25,16,3,2.6,22.3424997329712
7236,2023-08-20 05:50:00,0.0179443359375,22.8274993896484,0,24.25,16,4,2.3,22.2600002288818
7237,2023-08-20 06:00:00,0.0120849609375,22.8050003051758,0,24.1200008392334,16,8,2.3,22.2749996185303
7238,2023-08-20 06:10:00,0.0238037109375,22.8100004196167,0,24.1200008392334,15.8,13,1.8,22.2775001525879
7239,2023-08-20 06:20:00,0.0120849609375,22.8775005340576,0,24.1200008392334,16,24,1.4,22.2800006866455
7240,2023-08-20 06:30:00,0.0179443359375,22.8199996948242,0,24.1200008392334,16.1,36,1,22.2800006866455
7241,2023-08-20 06:40:00,0.0120849609375,22.8024997711182,0,24.1200008392334,16.1,31,0.8,22.3725004196167
7242,2023-08-20 06:50:00,0.0179443359375,22.7749996185303,0,24.1200008392334,16.1,38,0.8,22.2550001144409
7243,2023-08-20 07:00:00,0.0179443359375,22.7775001525879,0,24.1200008392334,16.1,52,1,22.3825006484985
7244,2023-08-20 07:10:00,0.0179443359375,22.7950000762939,0,24.1200008392334,16.2,72,0.9,22.4924993515015
7245,2023-08-20 07:20:00,0.0120849609375,22.710000038147,0,24.1200008392334,16.4,65,2.1,22.3850002288818
7246,2023-08-20 07:30:00,0.0179443359375,22.7874994277954,0,24.1200008392334,16.5,107,1.8,22.3774995803833
7247,2023-08-20 07:40:00,0.01171875,22.7450008392334,0,24.1200008392334,16.7,164,2.3,22.2824993133545
7248,2023-08-20 07:50:00,0.018310546875,22.6949996948242,0,24.1200008392334,17,237,2.4,22.3924999237061
7249,2023-08-20 08:00:00,0.0179443359375,22.852499961853,0,24.1200008392334,17.1,177,2.7,22.335000038147
7250,2023-08-20 08:10:00,0.0120849609375,22.8000001907349,0,24.1200008392334,17.2,316,1,22.3774995803833
7251,2023-08-20 08:20:00,0.0120849609375,22.8600006103516,0,24.1200008392334,17.7,361,0,22.3725004196167
7252,2023-08-20 08:30:00,0.0238037109375,22.8474998474121,0,24.1200008392334,17.9,196,0,22.6450004577637
7253,2023-08-20 08:40:00,0.0120849609375,22.9475002288818,0,24.1200008392334,18.1,296,0,22.4850006103516
7254,2023-08-20 08:50:00,0.0179443359375,22.9100008010864,0,24.1200008392334,18.2,405,0,22.664999961853
7255,2023-08-20 09:00:00,0.0120849609375,23.0500001907349,0,24.1200008392334,18.6,451,0,22.602499961853
7256,2023-08-20 09:10:00,0.024169921875,23.0199995040894,0,24.1200008392334,18.9,568,0,22.6450004577637
7257,2023-08-20 09:20:00,0.0120849609375,23.2224998474121,0,24.1200008392334,18.8,531,0,22.7025003433228
7258,2023-08-20 09:30:00,0.0179443359375,23.1624994277954,0,24.1200008392334,18.5,312,0,22.6849994659424
7259,2023-08-20 09:40:00,0.0120849609375,23.2300004959106,0,24.1200008392334,18.7,416,0,22.6774997711182
7260,2023-08-20 09:50:00,0.0238037109375,23.2200002670288,0,24.1200008392334,19.3,576,0,22.6500005722046
7261,2023-08-20 10:00:00,0.01171875,23.2474994659424,0,24.1200008392334,19.8,372,0,22.7749996185303
7262,2023-08-20 10:10:00,0.018310546875,23.3550004959106,0,24.1200008392334,19.9,388,0,22.8600006103516
7263,2023-08-20 10:20:00,0.01171875,23.3850002288818,0,24.1200008392334,20.2,371,0,22.8599996566772
7264,2023-08-20 10:30:00,0.024169921875,23.3175001144409,0,24.1200008392334,20.2,612,0,22.772500038147
7265,2023-08-20 10:40:00,0.01171875,23.4125003814697,0,24.1200008392334,20.7,714,0,22.7924995422363
7266,2023-08-20 10:50:00,0.0179443359375,23.4099998474121,0,24.1200008392334,20.9,298,0,22.9575004577637
7267,2023-08-20 11:00:00,0.0120849609375,23.4324998855591,0,24.1200008392334,20.9,748,0,22.897500038147
7268,2023-08-20 11:10:00,0.024169921875,23.4099998474121,0,24.1200008392334,20.6,801,0,22.8575000762939
7269,2023-08-20 11:20:00,0.0120849609375,23.5,0,24.1200008392334,21,322,0,23.1424999237061
7270,2023-08-20 11:30:00,0.0179443359375,23.539999961853,0,24.1200008392334,21.6,741,0,22.9324998855591
7271,2023-08-20 11:40:00,0.0120849609375,23.5074996948242,0,24.1200008392334,21.2,746,0,23.1724996566772
7272,2023-08-20 11:50:00,0.0238037109375,23.5925006866455,0,24.1200008392334,21.7,781,0,23.0300006866455
7273,2023-08-20 12:00:00,0.0120849609375,23.5700006484985,0,24.1200008392334,21.9,851,0,23.164999961853
7274,2023-08-20 12:10:00,0.0179443359375,23.6700000762939,0,24.1200008392334,22.4,321,0,23.1175003051758
7275,2023-08-20 12:20:00,0.0120849609375,23.6224994659424,0,24.1200008392334,22.3,944,0,23.1049995422363
7276,2023-08-20 12:30:00,0.0179443359375,23.6849994659424,0,24.1200008392334,22.1,386,0,23.1125001907349
7277,2023-08-20 12:40:00,0.0120849609375,23.7049999237061,0,24.1200008392334,22.8,307,0,23.164999961853
7278,2023-08-20 12:50:00,0.018310546875,23.8299999237061,0,24.1200008392334,22.4,374,0,23.1849994659424
7279,2023-08-20 13:00:00,0.0179443359375,23.7024993896484,0,24.1200008392334,22.7,873,0,23.1875
7280,2023-08-20 13:10:00,0.0179443359375,23.710000038147,0,24.1200008392334,22.9,504,0,23.1525001525879
7281,2023-08-20 13:20:00,0.0120849609375,23.7574996948242,0,24.1200008392334,22.7,1052,0,23.1324996948242
7282,2023-08-20 13:30:00,0.0238037109375,23.7699995040894,0,24.1200008392334,22.7,480,0,23.2325000762939
7283,2023-08-20 13:40:00,0.0120849609375,23.7950000762939,0,24.1200008392334,23.2,1050,0,23.227499961853
7284,2023-08-20 13:50:00,0.0179443359375,23.8674993515015,0,24.1200008392334,23.2,302,0,23.1324996948242
7285,2023-08-20 14:00:00,0.0120849609375,23.9274997711182,0,24.25,23.2,931,0,23.2674999237061
7286,2023-08-20 14:10:00,0.0238037109375,23.9075002670288,0,24.25,23.4,283,0,23.2249994277954
7287,2023-08-20 14:20:00,0.01171875,23.9024991989136,0,24.25,23.1,362,0,23.2425003051758
7288,2023-08-20 14:30:00,0.018310546875,23.9300003051758,0,24.25,23.1,286,0,23.1075000762939
7289,2023-08-20 14:40:00,0.01171875,23.914999961853,0,24.25,23.3,290,0,23.147500038147
7290,2023-08-20 14:50:00,0.0245361328125,23.914999961853,0,24.25,23.9,302,0,23.272500038147
7291,2023-08-20 15:00:00,0.01171875,23.9075002670288,0,24.25,23.8,961,0,23.1800003051758
7292,2023-08-20 15:10:00,0.0179443359375,24.0024995803833,0,24.25,24.4,330,0,23.1725006103516
7293,2023-08-20 15:20:00,0.0120849609375,23.9800004959106,0,24.25,24.1,805,0,23.2025003433228
7294,2023-08-20 15:30:00,0.0179443359375,24.0725002288818,0,24.25,24.1,459,0,23.2375001907349
7295,2023-08-20 15:40:00,0.0120849609375,24.0899991989136,0,24.25,23.9,644,0,23.2349996566772
7296,2023-08-20 15:50:00,0.0238037109375,24.1125001907349,0,24.25,24.4,669,0,23.3225002288818
7297,2023-08-20 16:00:00,0.0120849609375,24.2250003814697,0,24.25,25,692,0,23.227499961853
7298,2023-08-20 16:10:00,0.0179443359375,24.2750005722046,0,24.25,25,637,0,23.4700002670288
7299,2023-08-20 16:20:00,0.0120849609375,24.3800001144409,0,24.25,24.7,595,0,23.3800001144409
7300,2023-08-20 16:30:00,0.0238037109375,24.4050006866455,0,24.25,24.1,539,0,23.4424991607666
7301,2023-08-20 16:40:00,0.0120849609375,24.4674997329712,0,24.25,25,531,0,23.4549999237061
7302,2023-08-20 16:50:00,0.0179443359375,24.5050001144409,0,24.25,25.1,511,0,23.6374998092651
7303,2023-08-20 17:00:00,0.0120849609375,24.5100002288818,0,24.25,24.5,491,0,23.5600004196167
7304,2023-08-20 17:10:00,0.024169921875,24.6100006103516,0,24.25,25,446,0,23.6925001144409
7305,2023-08-20 17:20:00,0.0120849609375,24.5775003433228,0,24.25,24.8,431,0,23.6850004196167
7306,2023-08-20 17:30:00,0.0179443359375,24.625,0,24.25,24.9,388,0,23.6774997711182
7307,2023-08-20 17:40:00,0.0120849609375,24.6875,0,24.25,25,370,0,23.6975002288818
7308,2023-08-20 17:50:00,0.0238037109375,24.7325000762939,0,24.25,25,335,0,23.7550001144409
7309,2023-08-20 18:00:00,0.0120849609375,24.772500038147,0,24.25,25,325,0,23.772500038147
7310,2023-08-20 18:10:00,0.0179443359375,24.7224998474121,0,24.25,25.1,282,0,23.7650003433228
7311,2023-08-20 18:20:00,0.01171875,24.664999961853,0,24.25,24.8,234,0,24.1724996566772
7312,2023-08-20 18:30:00,0.0245361328125,24.7249994277954,0,24.25,24.7,84,0,23.647500038147
7313,2023-08-20 18:40:00,0.01171875,24.6849994659424,0,24.25,23.7,64,0,23.8625001907349
7314,2023-08-20 18:50:00,0.018310546875,24.6999998092651,0,24.3100004196167,23.7,163,0,23.6149997711182
7315,2023-08-20 19:00:00,0.01171875,24.6700000762939,0,24.3700008392334,23.7,137,0,23.6300001144409
7316,2023-08-20 19:10:00,0.0238037109375,24.6899995803833,0,24.3700008392334,23.5,55,0,23.7649993896484
7317,2023-08-20 19:20:00,0.0120849609375,24.6824998855591,0,24.3700008392334,22.9,39,0,23.6199998855591
7318,2023-08-20 19:30:00,0.0179443359375,24.6199998855591,0,24.3700008392334,22.4,32,1.8,23.6300001144409
7319,2023-08-20 19:40:00,0.0120849609375,24.5124998092651,0,24.3700008392334,22.1,22,2.4,23.6500005722046
7320,2023-08-20 19:50:00,0.0179443359375,24.4700002670288,0,24.3700008392334,21.7,17,0,23.727499961853
7321,2023-08-20 20:00:00,0.0120849609375,24.477499961853,0,24.3700008392334,21.5,15,0,23.4924993515015
7322,2023-08-20 20:10:00,0.0238037109375,24.4225006103516,0,24.3700008392334,21.2,10,0,23.4974994659424
7323,2023-08-20 20:20:00,0.0120849609375,24.4225006103516,0,24.3700008392334,20.8,5,0,23.3949995040894
7324,2023-08-20 20:30:00,0.0179443359375,24.4125003814697,0,24.3700008392334,20.6,3,0,23.7025003433228
7325,2023-08-20 20:40:00,0.0120849609375,24.2574996948242,0,24.3700008392334,20.4,1,0,23.2799997329712
7326,2023-08-20 20:50:00,0.024169921875,24.1999998092651,0,24.3700008392334,20.2,1,0,23.4300003051758
7327,2023-08-20 21:00:00,0.0179443359375,24.2099990844727,0,24.3700008392334,20.1,1,0,23.3950004577637
7328,2023-08-20 21:10:00,0.0179443359375,24.1075000762939,0,24.3700008392334,20.1,2,0,23.3699998855591
7329,2023-08-20 21:20:00,0.018310546875,24.085000038147,0,24.3700008392334,19.9,2,0,23.2925004959106
7330,2023-08-20 21:30:00,0.017578125,24.1350002288818,0,24.3700008392334,19.8,1,0,23.2999992370605
7331,2023-08-20 21:40:00,0.0120849609375,24.1049995422363,0,24.3700008392334,19.6,2,1.2,23.1699991226196
